Latitude,Longitude,Type,Depth,Magnitude
-9203,112585,0,28,5.7
-15645,-175221,0,10,5.7
55521,163846,0,14.2,5.5
-6628,147893,0,52.9,5.5
39149,29103,0,7,5.8
35761,140843,0,29,5.8
-7192,146909,0,7,5.7
-56074,-27.11,0,48,5.9
-30822,-178.17,0,34,5.9
35597,140492,0,37,5.6
37601,143488,0,28.6,5.6
13595,120754,0,148.6,5.7
39709,143247,0,16,5.8
52596,-173256,0,137.6,5.5
-5704,103493,0,32,5.7
-27466,-178531,0,307.4,5.5
-27261,-178523,0,306.6,5.5
-7715,101757,0,13,5.9
-37578,-73691,0,21,6.3
37285,143907,0,14,6.1
9635,92459,0,45,5.5
37067,140912,0,17,5.5
-55843,146.62,0,3,6.4
-15115,-177886,0,12.6,5.9
-44176,-16039,0,10,5.6
-17083,-69518,0,145.7,5.9
-4571,149936,0,511.4,5.5
-30.42,-178055,0,30.7,5.6
13414,41735,0,10,5.6
-43564,172743,0,6.1,5.9
2515,126457,0,61.1,6.3
1831,99225,0,17,5.5
1844,99109,0,22,5.6
37727,143512,0,14,5.7
27784,57766,0,34,5.5
-5928,151.04,0,16,6.4
13303,41732,0,10,5.6
37664,141664,0,20,5.7
14021,-91.64,0,32,5.5
-5963,-80976,0,10,5.5
-54889,-129493,0,10,5.5
-21701,-68228,0,128,6.4
-13287,167214,0,207.1,5.7
-11479,165551,0,14,6
40046,142777,0,42.7,5.7
39955,142205,0,33,6.7
52.05,-171836,0,52,7.3
-10925,165931,0,72.1,6.1
42049,142553,0,58.1,5.5
-24512,179.37,0,527.9,5.6
18863,146279,0,99.4,5.5
-2384,136631,0,17,6.3
-2412,136657,0,18.8,5.6
-17112,-173692,0,35,5.5
-8926,122471,0,119.7,5.5
52003,-171762,0,29,5.8
52087,-171702,0,30,5.8
-33906,-72341,0,19.7,5.5
-23483,-175913,0,35,5.6
-23535,-175849,0,35,5.7
-23566,-175884,0,35,5.5
13091,146577,0,22,5.6
-6626,147.85,0,35,5.6
12326,-87.62,0,36,5.7
-38674,175.75,0,152.3,5.5
-14811,-176025,0,24.8,5.7
36372,141618,0,10,5.7
-29539,-176.34,0,17,7.6
-29565,-176249,0,10,5.6
-29889,-176338,0,12,5.5
-28978,-176711,0,10,5.7
-29153,-176942,0,30.8,5.8
37125,140869,0,35,5.5
961,-26419,0,10,5.6
-4137,129396,0,21,5.5
-21206,-174538,0,16,5.9
-21.16,-174638,0,10,5.6
-29.39,-177.12,0,19,5.9
-29337,-177051,0,14,6
-29436,-177007,0,15.2,6
38034,143264,0,23,7
-15418,-176083,0,10,5.7
-29487,-176579,0,11,5.9
-4061,121694,0,35,5.5
-22.68,-174746,0,21.1,5.6
-49928,-114076,0,10,5.7
9509,122175,0,19,6.4
10648,-85.2,0,10,5.5
-6055,130492,0,131.4,5.6
-38237,-93772,0,10,5.5
36128,139.85,0,88.7,5.5
-60762,-23523,0,10,6.1
-33819,-71832,0,20,6
-22434,-174999,0,6,5.8
-7089,127585,0,249,5.9
-18867,169364,0,246.4,5.6
54787,-161.29,0,36,6.1
52801,152944,0,494,5.5
51.28,178944,0,19,5.8
-23.72,179.03,0,566.2,5.5
40081,71.41,0,20,6.1
-10.34,162.01,0,21,6
-62496,164452,0,10,6
-20325,-178595,0,612.1,5.9
-29335,-69705,0,103.4,5.5
38898,141815,0,41,6.3
54695,-161148,0,22.8,5.7
13107,145253,0,14,5.5
37.73,141.39,0,40,6.3
-3182,150611,0,10,6.3
35273,140933,0,46,5.6
14947,120043,0,35,5.9
52.99,159794,0,33,5.6
-9.23,67113,0,10,5.8
25101,-109525,0,12,6
10799,-43391,0,6,5.9
40344,143236,0,30.9,5.6
-35.77,-73116,0,35,5.7
-23801,179751,0,532,6.7
12899,143234,0,122.4,5.5
36942,140955,0,38,6.3
-17016,171579,0,10,6.1
41795,142826,0,32.4,5.5
-3518,144828,0,10,6.6
39837,142083,0,40,5.7
34631,138433,0,13,5.9
51792,-171267,0,41.2,5.6
-23983,179007,0,528.9,5.7
-5045,148161,0,10,5.7
-2837,101.09,0,35,5.8
48833,154769,0,36,6.1
-29989,-176728,0,10,5.7
-35884,-73334,0,31.9,5.5
-11791,168308,0,403.4,5.6
-11.11,162339,0,23.2,5.6
27723,65082,0,37,5.7
-7.04,-12618,0,10,6
-24799,179919,0,496.8,5.7
39955,77028,0,10,5.6
37034,140893,0,44,5.8
-21805,-177021,0,218.8,5.5
-30551,-177932,0,10,5.5
14394,-94674,0,6,5.8
-1337,-14653,0,10,5.6
-1814,-76908,0,177.2,5.7
-2323,128011,0,26,6.1
-5557,147144,0,186.4,5.6
-57229,-25452,0,44.3,5.7
36765,143.77,0,9,6.1
-16522,-177004,0,407.9,6.2
37671,141652,0,47,6.2
-22504,-174944,0,10,5.6
-15878,-179451,0,10,5.5
-18365,168143,0,32,7.2
-18308,168156,0,35,6.5
-18311,168218,0,28,7.1
-18.24,167867,0,35,5.6
-18.6,168165,0,35.2,5.5
-56428,-27494,0,130.4,5.6
-5.57,151024,0,40,5.8
-17428,167268,0,10,5.7
-29026,-176676,0,10,5.7
36083,141688,0,12,5.9
-6282,104054,0,29,6.1
37.9096667,-77.9363333,0,0.02,5.8
-7641,-74525,0,147,7
-18155,167727,0,13,6.2
-13598,166996,0,158.6,5.9
-18275,167615,0,35,5.5
-24593,179924,0,508.7,5.7
-24535,-115945,0,10,5.6
-16.35,167941,0,202.3,5.6
-6362,126752,0,469.8,6.9
-5907,153278,0,35.9,5.6
43589,-28902,0,10,5.5
-12.36,166656,0,41,6
52171,-171708,0,32,6.9
-28398,-63029,0,578.9,6.7
-12781,166.79,0,85,5.8
-56451,-26847,0,84,6.4
-38435,-74907,0,12,5.8
-20671,169716,0,185.1,7
-19.18,168705,0,37,5.8
-15295,-173621,0,37,6.2
6564,-82358,0,24.7,5.8
2965,97893,0,91,6.7
-27771,-178461,0,252.1,5.5
-49586,164007,0,10,5.9
49535,-126893,0,22,6.4
-18188,167734,0,29,5.8
-3626,144178,0,14,5.9
5617,-77471,0,10,5.7
-32696,-71797,0,37,5.8
-35111,-178991,0,13,5.7
53107,172984,0,15,6
-35366,-179039,0,10,6.1
36256,141338,0,28,6.1
-14956,-177957,0,378.4,5.5
-21611,-179528,0,644.6,7.3
-20679,169.79,0,106.4,5.5
40273,142779,0,30,6.7
40235,143.24,0,35,5.7
40239,143008,0,18,5.9
40077,143.15,0,40.7,5.8
40242,143145,0,37.7,5.7
40265,142657,0,30,5.7
39845,143052,0,10,5.6
27.73,88155,0,50,6.9
52037,-171982,0,31,5.6
14186,-90238,0,9,5.6
-4532,-105207,0,10,5.7
39785,38842,0,5,5.5
-15437,-175311,0,10,6.4
-9051,-109.44,0,10,5.9
-37952,-73853,0,10,5.6
-48978,164542,0,10,5.6
26768,140429,0,455.9,5.6
57.89,-32492,0,10,5.5
9.7,138245,0,20,5.8
-24178,-64219,0,15,5.9
-22212,171222,0,118.6,5.6
-32514,-179038,0,36,6.1
-4694,134137,0,10.1,5.7
-20602,-173222,0,6,5.9
-50076,-115958,0,10,5.5
37547,141257,0,46,5.6
-25459,-116219,0,10,5.5
-2247,138838,0,27.2,5.7
-9.35,114587,0,39,6.1
43462,-127135,0,20.6,5.6
-6.57,147881,0,37,6.5
54.08,123722,0,12,6
-25788,-177455,0,147.7,5.5
-5785,151037,0,26,6.1
43892,142479,0,187,6.1
-28993,-176238,0,33,7.4
38721,43508,0,18,7.1
38751,43595,0,9,5.6
38814,43446,0,5,5.6
38809,43.3,0,5,5.7
38634,43077,0,5,5.9
52159,-171826,0,38,5.7
38811,43623,0,14,5.6
-17941,-179531,0,602.9,6
-14438,-75966,0,24,6.9
-14379,-75998,0,22.3,5.6
-14512,-75844,0,10,5.6
25372,122866,0,224.2,5.7
-3249,101345,0,36,5.6
-25741,-70959,0,47.1,5.7
-23346,-114963,0,10,5.5
52366,177932,0,159,5.8
43648,82437,0,28,5.6
19831,-109205,0,10,6.3
-55294,-128843,0,10,6.1
-15094,167384,0,134.1,5.8
-18241,168304,0,34,5.9
-23468,-70199,0,33,5.7
35532,-96765,0,5.2,5.7
54.12,-162549,0,23.2,5.7
36502,71102,0,212.1,5.6
-63245,170735,0,5.5,5.8
11.56,-85861,0,177,6
27324,125621,0,224.9,6.9
38429,43229,0,5,5.6
10542,146095,0,10.5,5.7
-55981,-124439,0,10,6
-17708,-173095,0,10,5.6
-55707,-124327,0,10,5.6
-949,126.91,0,17,6.3
-7482,127849,0,166,5.5
-95,121914,0,276.2,5.7
-5.28,140311,0,12,5.7
-1702,-81546,0,26.6,6
8415,-103158,0,10,5.6
13973,-91718,0,34,5.8
-37423,179989,0,33,5.6
33704,-38495,0,10,5.7
-37806,179418,0,12,5.8
53134,-174135,0,214.9,5.5
-2952,142138,0,10,5.7
24.96,95232,0,107,5.7
-15364,-65.09,0,549.9,6.6
34285,25083,0,10,5.5
37365,141368,0,34,6.1
41898,142639,0,38,6.2
-7019,116983,0,616.5,5.8
-5.48,153733,0,25,6.1
-1602,-15.45,0,10,5.9
15455,118999,0,9,6
-22.17,-176.73,0,171.8,5.6
7805,93843,0,6,5.6
-626,121974,0,10,5.5
-34002,58078,0,15,5.6
121,120499,0,75,5.5
17.95,-59.8,0,10,5.6
-4759,133637,0,19.2,5.7
-1439,126514,0,28.5,5.8
-27899,-70918,0,20,6.1
47009,144551,0,392.2,5.7
17986,-99789,0,59,6.5
-24083,178554,0,555.5,5.7
-56009,-28184,0,116,6.2
41,123.03,0,161,6
-15382,-174826,0,10,5.8
-7551,146809,0,135,7.1
-56533,-143727,0,10,5.5
-32718,-179099,0,32,6
31717,141631,0,34.8,5.6
-45766,-76056,0,10,5.8
-1265,119638,0,10,5.7
-29074,-176863,0,10,5.7
-33.17,-179017,0,10,5.5
-43.49,172.8,0,9.7,5.8
-43.53,172743,0,6.9,5.9
-52.12,27958,0,10,5.9
-16198,-173862,0,90,6
-19168,168704,0,44.6,5.5
51842,95911,0,15,6.6
-56958,-142457,0,10,5.7
31456,138072,0,365.3,6.8
-17691,-173543,0,35,5.6
18325,-70361,0,39.8,5.5
-6341,-107312,0,10,5.5
-28613,-176935,0,10,5.7
-10617,165.16,0,28,6.4
2433,93.21,0,19,7.2
36994,141071,0,16,5.5
-52113,28152,0,10,5.5
-60548,-27073,0,10,5.6
19202,121156,0,17,5.8
-60975,-56072,0,10,5.9
-60948,-56113,0,8,6.6
-60882,-55965,0,10,6
-60752,-56095,0,10,5.6
11177,125837,0,20,5.7
-31655,-71499,0,32.9,5.6
-877,126829,0,19.1,5.8
-10966,165.57,0,12,5.7
-46686,165778,0,20,5.9
-8406,119701,0,126.3,5.7
14873,-93005,0,45,6.2
-56759,-25147,0,13,6
-56655,-24899,0,10,5.5
-36409,-73.03,0,20,6.1
-24977,178.52,0,580.3,6.3
-56336,-27723,0,7.6,5.5
40177,142211,0,55.3,5.6
-36793,-110517,0,10,5.6
-29.43,-177386,0,21,5.9
-14168,-75635,0,43,6.4
-6563,149774,0,51.3,5.6
-6586,149718,0,38.6,5.6
-17827,167133,0,23,7.1
-17954,167179,0,20.6,5.5
-17378,167277,0,8,6.1
-17463,167187,0,25.2,5.7
-20536,-174035,0,8,5.8
11872,125754,0,12,5.6
48887,-127906,0,14.6,5.6
13046,57561,0,10,5.5
-18894,168917,0,145,6.1
-17948,167226,0,8,6.1
9999,123206,0,11,6.7
10092,123227,0,10,5.6
9885,123095,0,9,6
9821,123.08,0,15,5.8
-56383,-25816,0,10,5.5
-58312,157837,0,10,5.9
-17968,-178549,0,582.3,5.9
-324,132691,0,15,5.7
-37456,-73884,0,20.2,5.6
-978,126853,0,19,5.5
9183,-84121,0,16,5.9
41143,-123.79,0,28.2,5.6
36193,141402,0,30.2,5.5
36214,141386,0,28,5.8
-10.39,161102,0,51,6.4
43625,-127518,0,11,5.8
-17839,65405,0,10,5.8
14276,-92779,0,10,5.6
-17699,-13193,0,10,5.5
22661,120891,0,28,5.9
-24477,-177.5,0,10,5.5
-24495,-177238,0,10,6
-32495,-177.73,0,39,5.6
51708,95991,0,12,6.7
28.2,139391,0,504.2,5.6
35.2,141001,0,26.2,5.6
-22141,170.34,0,14,6.6
2687,-84.34,0,9,5.5
-21529,169769,0,14,5.7
-28246,-63294,0,553.9,6.1
12354,123.7,0,37.3,5.6
-2814,138888,0,53.8,5.6
39383,81307,0,38,5.9
-19125,169613,0,16,6.7
55146,-157567,0,10,5.5
36741,73152,0,11,5.6
45239,147609,0,110.4,5.5
14959,-93026,0,49,5.5
40887,144944,0,12,6.9
40781,144761,0,10,6.1
40755,144806,0,12,5.6
35687,140695,0,10,6
-5595,151042,0,28,6.2
35802,139279,0,103.8,5.5
10037,125633,0,18,5.8
3823,63404,0,10,5.5
-34905,-107644,0,11.8,5.8
-14621,-175702,0,27.9,5.9
-3812,140266,0,66,6.1
16493,-98231,0,20,7.4
-6242,145955,0,118,6.6
-54367,-136157,0,10,5.5
-54576,-135923,0,10,5.7
-35.2,-72217,0,40.7,7.1
-30.04,60653,0,10,5.6
9995,-104228,0,10,5.5
10071,-104.16,0,10,6
39859,142017,0,15,6.1
-57331,-140014,0,10,5.5
37116,140957,0,48,5.7
-4516,153427,0,117.9,5.7
16395,-98316,0,9,6
-4551,153457,0,108.5,6.1
-3345,100426,0,13.6,5.5
-1261,-13972,0,10,5.8
2327,93063,0,20,8.6
1271,91748,0,10,5.8
51364,-176097,0,20.8,5.5
2199,89441,0,10,5.9
1254,91735,0,10,6
802,92463,0,25.1,8.2
2913,89544,0,10,5.7
1495,90854,0,5,5.5
1.19,92092,0,14.5,5.5
43584,-127638,0,8,6
18229,-102689,0,20,6.5
1841,89685,0,10,5.8
28837,-113027,0,9,6
28696,-113104,0,13,7
37513,141468,0,25.1,5.5
36988,141152,0,11,5.7
-57679,-65308,0,15,6.2
49.38,155651,0,90.3,5.6
-6.81,105457,0,62.7,5.8
-18972,168741,0,11,6.2
2581,90269,0,25,6.2
-2.64,121855,0,13,5.8
36632,21475,0,29,5.8
-32625,-71365,0,29,6.7
-5462,147117,0,198,6.8
-31894,-177236,0,10,5.6
-59016,-16612,0,12,6.2
28689,138772,0,493.8,5.5
3256,93853,0,24.6,5.7
3269,93821,0,21.9,5.9
2158,93.36,0,28,5.8
-1617,134276,0,16,6.7
-35229,-16181,0,10,5.7
-1635,134197,0,17.4,6
-52867,140.29,0,12.2,5.6
-28556,-177412,0,114,6
374,125293,0,48,5.7
48397,154739,0,31,5.6
5649,61511,0,10,5.6
8868,93949,0,14.1,5.5
-24228,-175.95,0,10,5.6
35622,140472,0,54.3,5.5
9011,93945,0,9,5.7
2696,94459,0,7.9,5.6
-18685,-174705,0,134.7,6.6
-5328,152.11,0,35,5.6
2704,94509,0,14.1,5.7
35596,140349,0,44,5.8
39745,142037,0,10,5.6
-29868,-71.46,0,37,5.6
1757,89598,0,10,5.7
-5689,128511,0,356.1,5.5
21951,-108.44,0,11.4,5.5
18251,-101085,0,51.1,5.7
14376,-92897,0,14,6
-54565,143836,0,10,5.8
-35883,-102728,0,10,5.5
-21477,-174227,0,8.5,5.7
-13.82,-75801,0,54.4,5.6
41549,46789,0,11,5.6
6232,127.45,0,39,5.5
-966,-13.6,0,12,5.5
-28.73,-112587,0,10,5.9
38612,70354,0,10,5.7
-17678,-69591,0,105.9,6.2
-5504,149711,0,136.6,5.7
-44806,-80159,0,10,6.3
-25729,-70562,0,28,5.8
39665,143311,0,10,5.9
44.89,11.23,0,6.3,6
39548,143248,0,11,5.6
39646,143164,0,11,6.3
42645,22968,0,10,5.6
41335,142082,0,46,5.9
-50.42,139516,0,10,6
-50352,139536,0,6.6,5.9
72.96,5683,0,10,6.1
26.91,140055,0,487.4,6
-28043,-63094,0,586.9,6.7
-19962,-175976,0,210.7,5.9
54368,168925,0,10.3,5.6
-22.13,-179.61,0,602,5.8
44851,11086,0,10.2,5.8
44888,11008,0,6.8,5.5
-902,133181,0,53.2,5.6
-77.08,-148864,0,12,5.5
-0.72,133269,0,25,5.8
-22059,-63555,0,527,5.9
-16235,67.21,0,10,5.5
5305,-82629,0,7,6.3
5508,-82563,0,7,6.3
-7692,106371,0,50,5.9
-15279,-177919,0,10,5.7
34943,141132,0,15,6.1
22357,121428,0,24.3,5.5
-36074,-70.57,0,8,6
-20192,-176.34,0,266,5.8
-15877,-72413,0,110,6.1
24572,122248,0,70,5.9
36.42,28.88,0,35,6
36023,69351,0,16,5.7
-5677,105494,0,163.9,5.5
-55796,-28394,0,86.1,5.5
1293,126828,0,61.4,5.5
5719,126354,0,41.4,5.7
15593,119563,0,28,5.9
-8511,160356,0,50.8,5.7
38919,141831,0,36,6.3
53351,171619,0,14,6
53351,171701,0,11.9,5.6
-17963,-178186,0,542.8,5.5
-32935,-178.65,0,13.6,5.5
-54.36,158.79,0,14,5.7
3009,97896,0,95,6.1
2628,90509,0,16.5,5.5
57601,163195,0,10,6
27767,100781,0,10,5.5
13834,-89967,0,132.6,5.7
-15222,-173268,0,10,5.5
-24747,-9663,0,10,5.8
43433,84.7,0,18,6.3
-22088,170992,0,92.1,5.5
25592,94696,0,58,5.6
-14423,-75598,0,39.7,5.7
-10.82,163331,0,92,5.5
-40023,173756,0,229.8,6.3
-14657,167.34,0,160.1,6.3
-4651,153296,0,35,5.7
45497,151288,0,20,6
35604,28919,0,55.8,5.6
29381,130099,0,39.2,5.6
45401,151424,0,10,5.7
-26051,-177362,0,89.5,5.7
45452,151665,0,12,5.8
36527,70906,0,198,5.7
-2885,129321,0,10.4,5.5
55777,161234,0,85.9,5.5
-1296,137053,0,13.1,5.6
-55661,-128893,0,10,5.9
-20872,-178508,0,536.9,5.9
37248,71375,0,98.4,5.6
49407,155907,0,19,6
49354,156132,0,10,5.8
-21222,-179287,0,625.3,5.6
-37713,-179968,0,11.8,5.6
-19.19,173789,0,10,5.9
-4872,149532,0,20.3,5.6
2707,96045,0,22,6.4
-9694,159727,0,20,6.4
-17592,66391,0,20,6.7
-21015,-174491,0,10,5.5
-21103,169509,0,32.8,5.6
-4651,153173,0,41,6.5
22935,94299,0,75.3,5.7
47379,139073,0,502.3,5.6
14191,-92294,0,18,5.9
-6944,131121,0,65,5.5
-8414,-74259,0,144.6,6.1
-4654,153275,0,46,6.1
-16919,-176916,0,20,5.5
-21.15,-178358,0,484.3,5.8
-16.02,178062,0,13,5.9
19946,-109332,0,10,5.6
52633,-167421,0,13,6.2
38329,46826,0,11,6.4
38389,46745,0,12,6.2
35661,82518,0,13,6.2
-63004,-157718,0,10,5.5
49.8,145064,0,583.2,7.7
13148,-89215,0,56,5.5
7335,-36768,0,10,5.6
-36429,-98905,0,10,5.8
8348,-103003,0,10,5.5
-1315,120096,0,10,6.3
-13504,172379,0,31.4,5.7
2645,128697,0,10,5.8
-15598,-173042,0,15,5.7
47789,-128619,0,10,5.6
-4766,144.57,0,73,6.2
-172,92056,0,15.1,5.6
-27311,-176807,0,16,5.7
-63581,171324,0,10,5.5
-33435,-179533,0,38,5.6
42419,142913,0,54.5,5.9
-65478,-179778,0,10,5.6
2.19,126837,0,91.1,6.6
12139,-88.59,0,28,7.3
12297,-88612,0,35,5.5
12458,-88654,0,35,5.5
38425,141814,0,47.4,5.5
-50143,114.08,0,10,5.6
71441,-10605,0,14,6.8
10811,126638,0,28,7.6
10388,126719,0,40.3,5.6
16229,-92773,0,256.7,5.5
6.61,123875,0,12,5.8
-10708,113931,0,14,6.1
7905,125044,0,10,5.7
-12476,166513,0,27,6
10085,-85315,0,35,7.6
-3661,140252,0,41.6,5.6
-4.6,-105891,0,10,5.7
27575,103983,0,10,5.5
21527,145923,0,5,5.7
-3177,135109,0,21,6.1
10082,-85323,0,35,5.7
49247,155.75,0,31,5.9
52.78,175.01,0,115.8,5.5
45335,151111,0,14,5.6
11838,143218,0,8,5.9
34783,24.11,0,32.4,5.5
-18627,175845,0,10,5.5
-3319,100594,0,19,6.2
-39676,-16.01,0,10,5.5
-10732,113865,0,10,5.7
-5687,150119,0,85,5.5
-20757,-178513,0,570.4,5.7
-20896,-174194,0,11,5.5
-21212,-174292,0,10,5.5
-15517,-173901,0,121.7,5.6
24666,-110173,0,10,6.3
51592,-178295,0,16,6.4
-8838,157456,0,10,5.8
16304,-98393,0,12,5.5
1929,-76362,0,170,7.3
39808,143099,0,15,6.1
-64969,177.83,0,18.3,5.5
-429,97672,0,9,5.7
17479,-46457,0,10,5.7
13028,-91504,0,41.4,5.5
23582,-108512,0,10,5.5
18543,120939,0,40.4,5.6
-21725,-68165,0,122,5.7
25127,-109574,0,14,5.9
-4472,129129,0,10,6.1
-2.72,139224,0,20,5.6
-60326,153699,0,10,6.6
-32865,-70.31,0,81.8,5.5
-4892,134.03,0,13,6.6
-7145,156048,0,37,5.8
48308,154428,0,35,5.7
41825,46405,0,10,5.5
14684,-92289,0,68.8,5.5
51.9,159379,0,21,5.6
14062,-91.01,0,82.3,5.5
49618,156438,0,81,5.6
-38639,176167,0,110.5,5.6
4232,124.52,0,326,6
-54217,144006,0,7.5,5.9
-9289,67057,0,10,5.6
-30809,-176.8,0,35,5.5
-13552,166564,0,36,6.2
66309,-18666,0,10,5.5
29057,139251,0,436,5.9
-57512,148206,0,10,5.6
-22312,171691,0,123.1,5.8
10086,-85298,0,17,6.5
38306,141699,0,55.7,5.6
52788,-132101,0,14,7.8
52576,-131962,0,10,5.5
52674,-132602,0,9,6.3
52294,-132082,0,10,5.6
-8185,123465,0,10,5.5
-142,125185,0,35,5.7
52365,-131902,0,9,6.2
-6762,107529,0,142.1,5.7
55887,162799,0,9.1,5.5
9219,126161,0,37,6.1
7048,-34073,0,10,5.6
37791,143.61,0,19.1,5.6
1374,122.2,0,25,5.7
1357,122167,0,35,5.6
9963,57203,0,10,5.6
-35465,-104.8,0,10,5.5
13988,-91895,0,24,7.4
13849,-92156,0,35,5.7
-8652,148034,0,118.4,5.6
49231,-128477,0,13.7,6.1
-8866,-75071,0,129,6
23005,95885,0,13.7,6.8
22.72,95832,0,6,5.8
23132,95866,0,28.4,5.5
14129,-92164,0,20,6.5
57792,-142855,0,9,6.3
-45761,-77053,0,9,6.1
-21043,-175934,0,24.4,5.6
9982,122472,0,40.9,5.7
-29118,-71.19,0,63,6.1
-5.86,151341,0,35,5.6
-3109,148.27,0,10,5.9
18346,-100382,0,53,6.1
52496,173351,0,28.1,5.5
-53955,-134758,0,10,5.6
49.28,155425,0,29,6.5
-14.99,167.46,0,123.2,5.6
-18381,-172.32,0,10,5.9
-5705,151602,0,13,6
-33939,-71868,0,18,5.9
-22742,-63571,0,516.6,5.9
-2952,129219,0,11.2,5.7
-4522,-76101,0,118.3,5.6
-5398,131134,0,50.3,5.6
-6588,-81.07,0,10,5.5
-3423,145562,0,10,5.9
13757,-92113,0,10,5.5
-18824,-175595,0,200.2,5.7
-16975,167645,0,32,6.1
-54672,-136244,0,10,5.6
61237,-150.76,0,62.2,5.8
33506,59571,0,14.4,5.8
10974,126638,0,30.6,5.5
37.89,143949,0,31,7.3
37914,143764,0,32,6.2
37828,143607,0,20.2,5.5
-38428,176067,0,163,6.3
-7661,146954,0,139.8,5.7
-7211,143973,0,10,5.6
6703,126166,0,63.2,5.6
-6533,129825,0,155,7.1
533,126231,0,30,6
80804,121383,0,10,5.5
31095,-119.66,0,13,6.3
-15307,-178186,0,10,5.8
52291,174011,0,26,6
-4632,153016,0,52,6.1
49785,155837,0,68,5.6
-649,123807,0,44.2,6.1
-4178,-104495,0,10,5.9
-4028,-104177,0,10,5.7
-14344,167286,0,200.7,6.7
22443,94782,0,134.4,5.5
42.42,41075,0,15.2,5.7
-56186,-144483,0,10,5.5
-35783,-73255,0,14.2,5.9
-145,122918,0,112.1,5.5
-3563,148899,0,4,5.7
35711,70599,0,117.4,5.5
-1564,127386,0,26.3,5.6
55393,-134652,0,10,7.5
39656,25.54,0,12.8,5.7
-34601,179.18,0,10,5.7
25329,95048,0,93,5.8
-57.05,-141465,0,10,5.6
4.72,95095,0,38,5.7
25891,-110103,0,10,5.7
55163,-134548,0,4,5.5
-62571,-161432,0,10,6.1
64.84,146503,0,12,5.5
53873,-35127,0,10,5.5
30.33,57467,0,10,5.5
4927,95907,0,12,6.1
-16117,-173235,0,19,5.7
42605,79708,0,15,6.1
-28094,-70653,0,45,6.8
-10634,166372,0,10,6.1
-10.64,166367,0,9,6.1
-10682,166381,0,10,5.8
-10884,165438,0,10,5.5
-10.59,166361,0,10,5.5
55435,-135018,0,13.4,5.9
-6957,147676,0,44.1,5.8
-11104,165532,0,15,6
-10896,165379,0,10,6.3
-11.12,165378,0,10,6.4
-10956,165357,0,22.2,5.8
42.77,143092,0,107,6.9
29336,141992,0,40.8,5.5
-10887,165284,0,6,6
-62.31,155046,0,10,5.5
-10864,165248,0,11,6
-10799,165114,0,24,8
-11076,164771,0,10,5.9
-11338,165898,0,12.6,5.6
-11183,164882,0,10,7.1
-10765,164629,0,10,5.5
-11293,165588,0,23.1,5.5
-10975,165209,0,10,5.6
-11809,165301,0,10,5.5
-11635,166015,0,10,5.5
-10499,165588,0,8.8,7
-11483,165.51,0,10,5.6
-11112,165385,0,10,5.5
-10802,165095,0,10,5.6
-10649,165058,0,10,5.5
-11.05,165.08,0,12.5,5.6
-10898,165504,0,10,5.5
-10791,164551,0,10,6.1
-10644,164953,0,10.5,5.9
-10853,165268,0,10,5.9
-10642,164765,0,10,6
-10717,165182,0,10,5.8
-11243,165728,0,14,6
-11587,165533,0,10,5.9
-10639,166462,0,10,5.6
-10808,166526,0,13.7,5.8
-11099,165632,0,24.5,5.6
-11658,164.94,0,8,6
-15805,-172967,0,18,5.8
-11.03,164778,0,11,5.8
-10997,165655,0,11,6.7
-10.85,165794,0,10,5.8
-11007,165.79,0,14,5.5
-10914,164744,0,6,5.5
-10838,165969,0,12,6.8
-10927,165891,0,10,5.8
-10928,166018,0,21,7.1
-6315,154737,0,93,5.7
-10869,166631,0,10,5.7
-11024,166.76,0,10,5.5
-10886,165966,0,9,5.5
1135,-77393,0,145,6.9
-10994,165741,0,18,6.6
-10921,165.91,0,10,5.5
-11012,166788,0,10,5.6
-18608,-174713,0,122,5.6
-10.94,165461,0,11,6
-11046,166.8,0,10,5.7
-11004,165569,0,10,5.7
-10898,164255,0,9.2,5.5
-2975,130205,0,35,5.6
67631,142508,0,11,6.6
-19731,-174465,0,74,5.7
5812,125748,0,105,6.1
-36514,177933,0,207.1,5.8
-10841,165673,0,10,5.5
-10808,165555,0,10,5.7
5541,-32.96,0,10,5.5
-30774,-178123,0,35,5.9
-30744,-178148,0,50,5.5
-17.46,-173451,0,47,5.7
-10781,166902,0,6,5.6
18552,-103714,0,18,5.6
-27932,-63097,0,575.2,6.1
-10.66,165304,0,12,5.9
-8467,127467,0,20,5.9
-11689,165023,0,10,5.6
-32339,-178051,0,10,5.5
36844,139245,0,10,5.8
-21503,-179388,0,624.7,5.7
-17721,167338,0,18,5.9
50954,157283,0,41,6.9
-10892,165921,0,39,5.8
50895,157453,0,33,6.4
50958,157408,0,29,6.5
-7189,145901,0,190.4,5.6
-5214,152559,0,22,5.8
-22396,171055,0,12,5.5
24.31,121.49,0,15.2,5.5
-18.97,169377,0,236.5,5.5
50892,157218,0,39,5.8
12811,-90.64,0,8,5.5
-5299,151519,0,60,5.7
-6598,148174,0,28,6.5
-6662,148455,0,14.2,5.5
-11531,165186,0,10,5.5
-8798,-131921,0,10,5.5
60233,163.4,0,5,5.8
863,-85229,0,21.8,5.5
-58892,-24331,0,20,5.9
-28044,-176568,0,11.7,5.5
50731,160159,0,8,5.9
-20757,173.37,0,10,6.1
14487,-90463,0,189,6.2
16184,-98152,0,10,5.5
-9353,120278,0,68.7,5.5
23828,121215,0,19,5.9
-23538,-175427,0,10,5.5
