Open,High,Low,Close,rsi_o,rsi_h,rsi_l,rsi_c
0.61031,0.6216,0.6006,0.6155,35.52403841751493,42.707086312728066,42.30716852523246,43.29206418180737
0.61631,0.62,0.6035,0.60811,40.24107278269399,42.707086312728066,42.30716852523246,40.28121940709379
0.60792,0.60855,0.59336,0.60207,37.302140061522465,37.79517859055314,39.40623880167267,37.474490349790905
0.60182,0.61037,0.59451,0.60459,34.582211252664635,37.79517859055314,39.40623880167268,37.474490349790905
0.60596,0.60596,0.59871,0.60288,34.582211252664635,37.79517859055315,39.40623880167268,37.4744903497909
0.60288,0.62498,0.59771,0.61788,34.582211252664635,51.67803641618351,39.40623880167268,46.74388565850085
0.6179,0.625,0.6151,0.61628,44.66160465171768,51.67803641618351,48.84252450378361,46.74388565850085
0.61729,0.62283,0.61,0.62049,44.66160465171768,51.67803641618352,45.06371619721712,46.74388565850085
0.62049,0.62248,0.61604,0.62057,44.66160465171768,51.67803641618352,49.288889821049395,46.74388565850085
0.62057,0.62618,0.60234,0.60852,44.66160465171768,51.67803641618352,45.518727265615425,42.5059653566943
0.60907,0.60907,0.59798,0.60299,40.46824909140231,39.05299983951577,45.518727265615425,38.72498900816771
0.60299,0.61015,0.59705,0.605,36.752091615425684,39.05299983951577,45.518727265615425,38.72498900816771
0.60401,0.648,0.59924,0.60729,36.75209161542568,61.097605595137736,45.51872726561542,38.72498900816771
0.60725,0.60944,0.59842,0.60688,36.75209161542568,43.97015617752298,45.51872726561542,38.72498900816771
0.60631,0.6092,0.59913,0.60238,36.75209161542568,43.97015617752298,45.51872726561542,38.72498900816771
0.60112,0.607,0.60088,0.60416,32.711715883757975,43.97015617752298,45.518727265615425,38.72498900816771
0.60417,0.6091,0.60202,0.605,32.711715883757975,43.97015617752298,45.518727265615425,38.72498900816771
0.60565,0.60565,0.5731,0.57877,32.711715883757975,43.97015617752298,32.165199568674865,26.73824913681186
0.57877,0.57877,0.56645,0.56827,23.168217257365697,33.705326969992925,29.100615723575913,24.064337141248757
0.56827,0.589,0.56253,0.57452,20.971852286789698,38.83140979773945,29.100615723575913,31.447188093222238
0.57511,0.5755,0.56772,0.56914,28.292678163567857,35.84645421430258,36.15532768558047,28.46662092082161
0.57023,0.57328,0.5434,0.54689,28.292678163567857,35.84645421430258,29.774270560932692,23.640590133494143
0.54689,0.5613,0.544,0.55659,23.28862908120351,32.91230385307021,29.774270560932692,30.028112676945668
0.55661,0.561,0.54303,0.56097,29.959063706678165,32.91230385307023,29.774270560932692,30.028112676945668
0.5609,0.59878,0.55578,0.58999,29.959063706678165,51.37592476821131,36.74588222508622,45.8021415202274
0.58999,0.60455,0.5815,0.59083,46.2274835139172,54.73026161998029,52.10678816570683,45.8021415202274
0.59083,0.60921,0.589,0.60459,46.22748351391721,54.73026161998029,55.94709567520913,50.14684188012582
0.604,0.6087,0.59009,0.59998,50.65803680707647,54.73026161998029,55.94709567520913,50.14684188012582
0.5997,0.626,0.59681,0.612,50.65803680707647,61.384534925768385,59.69525136666278,54.38747931994724
0.61296,0.6205,0.60258,0.61009,54.96179663819915,56.88233522443125,63.078308619986224,54.38747931994724
0.61009,0.618,0.603,0.6128,54.96179663819915,56.88233522443125,63.078308619986224,54.38747931994725
0.6128,0.6165,0.58143,0.59,54.96179663819915,56.88233522443125,52.79871698391089,44.85631229135175
0.59,0.593,0.58101,0.58689,45.129105934527075,48.07457840831709,52.79871698391089,44.856312291351756
0.58724,0.60565,0.58516,0.60149,45.129105934527075,52.07074227517126,52.79871698391089,49.9431729119226
0.60051,0.60232,0.58829,0.59673,50.28644461524062,52.07074227517126,52.79871698391089,49.9431729119226
0.59673,0.617,0.5957,0.61148,50.28644461524062,55.99812982768709,57.46093424744144,54.78093973252499
0.61149,0.6132,0.60358,0.61012,55.172896839965546,55.99812982768708,61.5508139855658,54.78093973252499
0.61031,0.62148,0.61002,0.61565,55.172896839965546,59.816838485996264,65.15831471194514,59.33851845661031
0.61575,0.62255,0.6085,0.61568,59.76007267301835,59.81683848599626,65.15831471194514,59.338518456610316
0.61533,0.61849,0.602,0.6114,59.76007267301835,59.81683848599626,58.76392050542948,59.338518456610316
0.6114,0.61549,0.606,0.61168,59.76007267301834,59.816838485996264,58.76392050542948,59.338518456610316
0.61095,0.6187,0.6065,0.6151,59.76007267301835,59.81683848599626,58.76392050542949,59.338518456610316
0.61475,0.6192,0.6066,0.6066,59.76007267301836,59.816838485996264,58.76392050542949,51.77906697929371
0.6066,0.6204,0.6024,0.61305,52.04550865611312,59.81683848599626,58.763920505429496,57.59660108300853
0.61355,0.61484,0.605,0.61089,57.898554913993436,52.20560098512835,58.76392050542949,57.59660108300853
0.6109,0.62428,0.60909,0.62151,57.89855491399344,57.96558769783001,58.76392050542949,62.80135095490973
0.62236,0.623,0.61513,0.62048,63.119181021653674,57.96558769783001,64.6000508777482,62.80135095490973
0.62049,0.64,0.6184,0.63659,63.119181021653674,67.14880747894621,64.6000508777482,71.04503887135046
0.63709,0.65,0.6366,0.646,71.35745976607578,70.60656851618108,73.34906972744541,74.13187778384562
0.64599,0.65204,0.6388,0.6427,74.43267745381759,70.60656851618108,73.34906972744541,74.13187778384562
0.64283,0.64776,0.636,0.64448,74.43267745381759,70.60656851618108,73.34906972744541,74.13187778384562
0.64449,0.64616,0.64,0.64269,74.43267745381759,70.60656851618108,73.34906972744541,74.13187778384562
0.64285,0.65215,0.63862,0.64332,74.43267745381759,74.25183184866682,73.34906972744541,74.13187778384561
0.64284,0.6568,0.641,0.65578,74.43267745381759,74.25183184866682,73.34906972744541,77.59217981505594
0.65651,0.67,0.65553,0.66204,77.87376189930467,77.4895051636516,77.65623198455866,80.41371719310797
0.66204,0.67589,0.65832,0.671,80.67479856040839,80.17423901412215,77.65623198455866,82.75253386708968
0.671,0.671,0.65,0.65783,82.99334029002848,80.17423901412215,65.3983599419747,73.32340698032124
0.65809,0.69101,0.65607,0.6901,73.49721466087004,84.47036344050221,70.42569667824588,80.50135790997635
0.6901,0.707,0.6802,0.69201,80.65017944777952,87.40870384621607,77.47468564986723,80.50135790997635
0.69179,0.69389,0.6552,0.66211,80.65017944777952,79.32677028979037,55.93741579592977,61.354889925205455
0.66211,0.67193,0.64019,0.64308,61.42369526541686,66.15262733191324,46.630704746949625,52.4061630746486
0.64479,0.65353,0.6351,0.64708,52.44713889046511,56.11627072271498,42.79665012802425,52.4061630746486
0.64661,0.65288,0.6387,0.64818,52.44713889046511,56.11627072271498,42.79665012802425,52.4061630746486
0.64818,0.67814,0.64624,0.65507,52.44713889046511,65.27995123066866,47.77655660765247,56.37925994956919
0.65508,0.6622,0.6328,0.64083,56.424040409009514,56.76911966325351,43.68130997137471,51.72880378346239
0.64119,0.65606,0.63665,0.65133,51.76211932840774,53.045258888504996,43.68130997137471,55.66692203122201
0.65036,0.665,0.649,0.662,55.70355374500072,56.14339816354411,48.7737630627534,59.24739765375278
0.662,0.67096,0.65135,0.67011,59.28611264886577,59.05296682695635,48.7737630627534,62.50826449398434
0.671,0.686,0.6695,0.67362,62.54810497335998,64.1724428066703,57.65504286561174,62.50826449398434
0.67329,0.6816,0.66329,0.67464,62.54810497335998,64.1724428066703,52.73222380925913,62.50826449398434
0.67507,0.678,0.66733,0.67131,62.54810497335998,64.1724428066703,52.73222380925913,62.50826449398434
0.67172,0.6833,0.66439,0.67349,62.54810497335998,66.767185220187,52.73222380925913,62.50826449398434
0.673,0.67401,0.66621,0.67,62.54810497335998,61.93650353365326,52.73222380925913,62.50826449398434
0.67,0.6815,0.66908,0.68001,62.54810497335998,64.6879023938435,52.73222380925913,66.66869383669939
0.68001,0.68221,0.653,0.66229,66.70890245256062,64.6879023938435,42.27505406030494,53.808006316940904
0.6628,0.6789,0.66005,0.6741,53.82849272121377,64.6879023938435,47.844278456451356,58.15456016529348
0.6738,0.68999,0.67252,0.68097,58.17677826012241,67.61194558837235,52.75322225680564,62.004832139382266
0.68098,0.68477,0.6739,0.68477,62.02794874500085,62.07627077863112,52.75322225680564,62.00483213938227
0.68475,0.69,0.67737,0.68081,62.02794874500085,65.14914807508941,52.75322225680564,62.00483213938227
0.68034,0.6842,0.67201,0.67845,62.02794874500085,59.9204459408146,47.204150525547675,62.00483213938227
0.67805,0.6852,0.67685,0.68167,62.02794874500085,59.9204459408146,47.204150525547675,62.004832139382266
0.68166,0.683,0.67089,0.67756,62.02794874500085,59.9204459408146,42.071636773465606,62.00483213938227
0.6777,0.68,0.66768,0.66879,62.02794874500085,59.9204459408146,42.071636773465606,54.22216861628194
0.66879,0.6718,0.66514,0.66632,54.23717768165019,54.08225025337681,42.071636773465606,54.22216861628194
0.66632,0.67001,0.65832,0.6624,54.23717768165019,54.08225025337681,37.04136991520024,54.22216861628194
0.6624,0.67,0.65914,0.66712,54.23717768165019,54.08225025337681,37.04136991520024,54.22216861628195
0.66711,0.678,0.66616,0.67655,54.23717768165019,59.063807314162666,44.70844610536782,60.83437646783823
0.67638,0.6775,0.67109,0.6721,60.85099878182441,59.06380731416265,44.70844610536782,60.83437646783823
0.67211,0.67968,0.6719,0.6759,60.85099878182441,59.06380731416265,44.70844610536782,60.83437646783823
0.67544,0.68,0.67246,0.67468,60.85099878182441,59.06380731416265,44.70844610536782,60.83437646783823
0.67434,0.6751,0.6698,0.67189,60.85099878182441,59.06380731416265,44.70844610536782,60.83437646783824
0.6719,0.6728,0.661,0.66603,60.85099878182441,59.06380731416265,38.00446804653986,50.30854412651623
0.66639,0.66683,0.66199,0.66527,50.31731016353089,50.514874717678346,38.00446804653986,50.30854412651623
0.66528,0.66819,0.65514,0.6574,50.31731016353089,50.514874717678346,32.37439492345203,41.90048424542854
0.65687,0.6585,0.6335,0.6335,41.90447247817668,43.254040747162215,24.543238154298407,30.809813826419685
0.63355,0.63841,0.615,0.61594,30.809533937929643,33.028779178574425,19.47102259488007,23.97554657836892
0.61594,0.62388,0.61117,0.62167,23.97378856520436,29.29921249547732,19.47102259488007,32.0871970128526
0.62114,0.6275,0.61001,0.61533,32.08725962443599,29.299212495477306,19.47102259488007,28.78019584266788
0.61533,0.61661,0.57853,0.59287,28.77965487262398,25.906521366098005,14.036422593437294,23.552067068198653
0.59284,0.59287,0.55,0.58201,23.550851880963904,20.73510701889205,10.7924133806671,21.453576937121994
0.58202,0.59167,0.56703,0.58285,21.452187598031955,20.73510701889205,23.48789594292684,21.453576937121994
0.58278,0.5921,0.5601,0.56122,21.452187598031955,20.73510701889205,21.816114447093966,17.779159522050676
0.561,0.58431,0.56,0.57841,17.777598330991168,18.436791576333434,21.816114447093966,30.582976308024
0.57837,0.5804,0.56,0.56387,30.58286394749237,18.436791576333434,21.816114447093966,28.216936296812833
0.56366,0.581,0.562,0.57704,28.216627066353837,18.436791576333434,21.816114447093966,33.73763389998891
0.57653,0.6,0.57363,0.59989,33.7377912049493,36.12290981289513,28.64713438280839,43.154059965173616
0.59901,0.5991,0.58072,0.58264,43.154842771699215,36.12290981289513,34.78349026127506,37.42634655959037
0.58366,0.5953,0.58148,0.58739,37.426683696182046,36.12290981289513,34.78349026127506,37.42634655959037
0.58732,0.59396,0.584,0.5895,37.426683696182046,36.12290981289513,34.78349026127505,37.42634655959037
0.58941,0.58944,0.56777,0.57632,37.426683696182046,36.12290981289513,28.63253037321499,34.56165295794247
0.57632,0.57633,0.5415,0.55552,34.56180644019037,31.21989620123442,22.27072892006285,29.67021919316457
0.55454,0.55929,0.545,0.5556,29.670119575868156,24.15756340020789,22.27072892006285,29.67021919316457
0.5556,0.56052,0.55213,0.55465,29.670119575868156,24.15756340020789,28.41917270133139,29.67021919316457
0.55389,0.56124,0.5471,0.55045,29.670119575868156,24.15756340020789,26.18831035277705,29.67021919316457
0.55045,0.55323,0.52,0.53598,29.670119575868156,21.167319314506642,20.890308224666455,27.091611635788382
0.53544,0.53952,0.51815,0.52299,24.925101384642332,18.677555093823727,20.890308224666455,24.77300111586152
0.52108,0.54898,0.50401,0.51641,22.94888346313971,27.820589881034053,19.375021059604933,22.68241996121384
0.51629,0.5348,0.511,0.52862,22.94888346313971,24.815930828172924,25.21672147671869,29.123726502055533
0.52863,0.551,0.51934,0.5479,29.437351093852726,39.00457255342602,30.62960310141098,39.90665600411831
0.54791,0.55465,0.5434,0.54539,40.27075446666233,39.00457255342602,39.985676546184386,39.90665600411831
0.54602,0.55699,0.54572,0.55322,40.27075446666233,39.00457255342602,39.985676546184386,44.77839782294604
0.55322,0.5546,0.52051,0.528,45.15364697743809,39.00457255342603,32.38681814949847,35.484421525989944
0.52857,0.56716,0.52701,0.55863,38.39341555134665,45.874128085197086,36.70477482881901,47.270544767878775
0.55863,0.569,0.54757,0.55769,50.391252044679604,45.87412808519709,44.358307145930446,47.27054476787878
0.55765,0.558,0.54288,0.54977,50.391252044679604,40.57440815009037,44.358307145930446,44.15231593459118
0.55022,0.5539,0.5402,0.54611,46.863042273574585,40.57440815009037,44.358307145930446,44.15231593459117
0.54612,0.55927,0.5401,0.54617,46.863042273574585,47.5957621951829,44.35830714593044,44.15231593459118
0.54551,0.551,0.538,0.5481,46.863042273574585,42.22318098479197,44.35830714593043,44.15231593459118
0.54809,0.555,0.542,0.54372,46.863042273574585,42.223180984791966,44.35830714593043,44.152315934591186
0.54512,0.54955,0.52447,0.53258,46.86304227357459,37.33546826079299,37.319011535299175,40.30142519178538
0.53224,0.5385,0.527,0.52796,42.54784879067604,33.197011722589494,37.31901153529917,40.30142519178537
0.52759,0.53501,0.5255,0.5305,42.54784879067604,33.197011722589494,37.319011535299175,40.30142519178537
0.53049,0.53634,0.52601,0.5282,42.54784879067604,33.197011722589494,37.31901153529917,40.30142519178537
0.52844,0.532,0.51733,0.52262,42.54784879067604,33.197011722589494,33.72024480802443,36.069948403488446
0.5228,0.53784,0.51847,0.53255,37.85889011090743,41.86456389002584,33.72024480802443,42.56433174725976
0.53302,0.53779,0.53001,0.53275,44.451478835445464,41.86456389002584,40.38726787437411,42.564331747259764
0.53232,0.53779,0.53099,0.53667,44.451478835445464,41.86456389002584,40.38726787437412,42.564331747259764
0.53749,0.53797,0.53201,0.53391,50.537362107177735,41.86456389002584,40.38726787437412,42.564331747259764
0.534,0.5437,0.53,0.53326,50.537362107177735,50.50271311170546,40.38726787437412,42.564331747259764
0.53369,0.53393,0.51999,0.52981,50.537362107177735,43.536206755902846,35.574171186234906,42.564331747259764
0.52943,0.53289,0.5245,0.52966,50.537362107177735,43.53620675590284,35.574171186234906,42.56433174725976
0.52966,0.52999,0.523,0.52617,50.537362107177735,43.53620675590284,35.574171186234906,42.56433174725976
0.52669,0.52724,0.51883,0.52139,50.537362107177735,43.53620675590284,35.574171186234906,42.56433174725976
0.52149,0.52313,0.51001,0.51613,43.16087688731589,43.53620675590283,30.65960293443102,35.531792929745166
0.51685,0.52542,0.50818,0.51206,43.16087688731589,43.53620675590284,30.65960293443102,35.531792929745166
0.51116,0.51917,0.50831,0.516,36.91234598659711,35.82686592355266,30.65960293443102,35.53179292974518
0.51518,0.5535,0.51517,0.54,36.91234598659711,59.180014543712765,40.86338335170039,54.36574095919951
0.54001,0.545,0.53552,0.5387,52.771805097728524,52.342335396421,55.09574459282477,54.36574095919951
0.53835,0.54413,0.53441,0.53634,52.771805097728524,52.342335396421,55.09574459282477,54.36574095919951
0.53634,0.53954,0.5325,0.53651,52.771805097728524,52.342335396421,55.09574459282477,54.36574095919951
0.5368,0.55,0.53581,0.54551,52.771805097728524,58.352382341838286,55.09574459282477,61.85937267375571
0.54682,0.56185,0.5207,0.54833,59.601724220926414,63.3322121570199,41.62214408733688,61.85937267375571
